,date,value,name_B06XTY79PS
915,2021-01-12,176398.0,Tablecovers
916,2021-01-13,176398.0,Tablecovers
917,2021-01-14,176398.0,Tablecovers
918,2021-01-15,176398.0,Tablecovers
919,2021-01-16,178453.0,Tablecovers
920,2021-01-17,193701.0,Tablecovers
921,2021-01-18,193701.0,Tablecovers
922,2021-01-19,193701.0,Tablecovers
923,2021-01-20,182940.0,Tablecovers
924,2021-01-21,91825.0,Tablecovers
925,2021-01-22,147651.0,Tablecovers
926,2021-01-23,147651.0,Tablecovers
927,2021-01-24,147651.0,Tablecovers
928,2021-01-25,147651.0,Tablecovers
929,2021-01-26,147651.0,Tablecovers
930,2021-01-27,147651.0,Tablecovers
931,2021-01-28,147651.0,Tablecovers
932,2021-01-29,175020.0,Tablecovers
933,2021-01-30,175020.0,Tablecovers
934,2021-01-31,175020.0,Tablecovers
935,2021-02-01,175020.0,Tablecovers
936,2021-02-02,201344.0,Tablecovers
937,2021-02-03,201344.0,Tablecovers
938,2021-02-04,201344.0,Tablecovers
939,2021-02-05,201344.0,Tablecovers
940,2021-02-06,201344.0,Tablecovers
941,2021-02-07,181763.0,Tablecovers
942,2021-02-08,181763.0,Tablecovers
943,2021-02-09,181763.0,Tablecovers
944,2021-02-10,181763.0,Tablecovers
945,2021-02-11,181763.0,Tablecovers
946,2021-02-12,181763.0,Tablecovers
947,2021-02-13,197670.0,Tablecovers
948,2021-02-14,197670.0,Tablecovers
949,2021-02-15,197670.0,Tablecovers
950,2021-02-16,197670.0,Tablecovers
951,2021-02-17,197670.0,Tablecovers
952,2021-02-18,197670.0,Tablecovers
953,2021-02-19,197670.0,Tablecovers
954,2021-02-20,180413.0,Tablecovers
955,2021-02-21,180413.0,Tablecovers
956,2021-02-22,234491.0,Tablecovers
957,2021-02-23,263885.0,Tablecovers
958,2021-02-24,263885.0,Tablecovers
959,2021-02-25,147739.0,Tablecovers
960,2021-02-26,96859.0,Tablecovers
961,2021-02-27,96859.0,Tablecovers
962,2021-02-28,96859.0,Tablecovers
963,2021-03-01,96859.0,Tablecovers
964,2021-03-02,96859.0,Tablecovers
965,2021-03-03,182139.0,Tablecovers
966,2021-03-04,182139.0,Tablecovers
967,2021-03-05,182139.0,Tablecovers
968,2021-03-06,172968.0,Tablecovers
969,2021-03-07,172968.0,Tablecovers
970,2021-03-08,233650.0,Tablecovers
971,2021-03-09,233650.0,Tablecovers
972,2021-03-10,191793.0,Tablecovers
973,2021-03-11,191793.0,Tablecovers
974,2021-03-12,245089.0,Tablecovers
975,2021-03-13,245089.0,Tablecovers
976,2021-03-14,245089.0,Tablecovers
977,2021-03-15,245089.0,Tablecovers
978,2021-03-16,245089.0,Tablecovers
979,2021-03-17,245089.0,Tablecovers
980,2021-03-18,112334.0,Tablecovers
981,2021-03-19,112334.0,Tablecovers
982,2021-03-20,112334.0,Tablecovers
983,2021-03-21,112334.0,Tablecovers
984,2021-03-22,227754.0,Tablecovers
985,2021-03-23,258291.0,Tablecovers
986,2021-03-24,258291.0,Tablecovers
987,2021-03-25,258291.0,Tablecovers
988,2021-03-26,258291.0,Tablecovers
989,2021-03-27,258291.0,Tablecovers
990,2021-03-28,258291.0,Tablecovers
991,2021-03-29,192494.0,Tablecovers
992,2021-03-30,192494.0,Tablecovers
993,2021-03-31,175278.0,Tablecovers
994,2021-04-01,175278.0,Tablecovers
995,2021-04-02,151316.0,Tablecovers
996,2021-04-03,131951.0,Tablecovers
997,2021-04-04,131951.0,Tablecovers
998,2021-04-05,215967.0,Tablecovers
999,2021-04-06,215967.0,Tablecovers
1000,2021-04-07,215967.0,Tablecovers
1001,2021-04-08,215967.0,Tablecovers
1002,2021-04-09,215967.0,Tablecovers
1003,2021-04-10,120907.0,Tablecovers
1004,2021-04-11,120907.0,Tablecovers
1005,2021-04-12,120907.0,Tablecovers
1006,2021-04-13,167266.0,Tablecovers
1007,2021-04-14,167266.0,Tablecovers
1008,2021-04-15,167266.0,Tablecovers
1009,2021-04-16,167266.0,Tablecovers
1010,2021-04-17,55708.0,Tablecovers
1011,2021-04-18,55708.0,Tablecovers
1012,2021-04-19,55708.0,Tablecovers
1013,2021-04-20,55708.0,Tablecovers
1014,2021-04-21,89235.0,Tablecovers
1015,2021-04-22,89235.0,Tablecovers
1016,2021-04-23,89235.0,Tablecovers
1017,2021-04-24,225318.0,Tablecovers
1018,2021-04-25,133907.0,Tablecovers
1019,2021-04-26,133907.0,Tablecovers
1020,2021-04-27,117582.0,Tablecovers
1021,2021-04-28,166157.0,Tablecovers
1022,2021-04-29,192578.0,Tablecovers
1023,2021-04-30,192578.0,Tablecovers
1024,2021-05-01,192578.0,Tablecovers
1025,2021-05-02,192578.0,Tablecovers
1026,2021-05-03,188041.0,Tablecovers
1027,2021-05-04,188041.0,Tablecovers
1028,2021-05-05,188041.0,Tablecovers
1029,2021-05-06,188041.0,Tablecovers
1030,2021-05-07,97792.0,Tablecovers
1031,2021-05-08,97792.0,Tablecovers
1032,2021-05-09,97792.0,Tablecovers
1033,2021-05-10,104262.0,Tablecovers
1034,2021-05-11,141285.0,Tablecovers
1035,2021-05-12,141285.0,Tablecovers
1036,2021-05-13,141285.0,Tablecovers
1037,2021-05-14,141285.0,Tablecovers
1038,2021-05-15,91727.0,Tablecovers
1039,2021-05-16,91727.0,Tablecovers
1040,2021-05-17,91727.0,Tablecovers
1041,2021-05-18,91727.0,Tablecovers
1042,2021-05-19,212680.0,Tablecovers
1043,2021-05-20,212680.0,Tablecovers
1044,2021-05-21,212680.0,Tablecovers
1045,2021-05-22,212680.0,Tablecovers
1046,2021-05-23,212680.0,Tablecovers
1047,2021-05-24,172687.0,Tablecovers
1048,2021-05-25,172687.0,Tablecovers
1049,2021-05-26,172687.0,Tablecovers
1050,2021-05-27,172687.0,Tablecovers
1051,2021-05-28,172687.0,Tablecovers
1052,2021-05-29,172687.0,Tablecovers
1053,2021-05-30,172687.0,Tablecovers
1054,2021-05-31,172687.0,Tablecovers
1055,2021-06-01,172687.0,Tablecovers
1056,2021-06-02,172687.0,Tablecovers
1057,2021-06-03,115219.0,Tablecovers
1058,2021-06-04,115219.0,Tablecovers
1059,2021-06-05,115219.0,Tablecovers
1060,2021-06-06,115219.0,Tablecovers
1061,2021-06-07,115219.0,Tablecovers
1062,2021-06-08,115219.0,Tablecovers
1063,2021-06-09,115219.0,Tablecovers
1064,2021-06-10,115219.0,Tablecovers
1065,2021-06-11,213161.0,Tablecovers
1066,2021-06-12,213161.0,Tablecovers
1067,2021-06-13,213161.0,Tablecovers
1068,2021-06-14,213161.0,Tablecovers
1069,2021-06-15,88085.0,Tablecovers
1070,2021-06-16,108751.0,Tablecovers
1071,2021-06-17,108751.0,Tablecovers
1072,2021-06-18,108751.0,Tablecovers
1073,2021-06-19,108751.0,Tablecovers
1074,2021-06-20,108751.0,Tablecovers
1075,2021-06-21,218552.0,Tablecovers
1076,2021-06-22,149665.0,Tablecovers
1077,2021-06-23,149665.0,Tablecovers
1078,2021-06-24,127801.0,Tablecovers
1079,2021-06-25,127801.0,Tablecovers
1080,2021-06-26,127801.0,Tablecovers
1081,2021-06-27,232403.0,Tablecovers
1082,2021-06-28,232403.0,Tablecovers
1083,2021-06-29,232403.0,Tablecovers
1084,2021-06-30,226676.0,Tablecovers
1085,2021-07-01,226676.0,Tablecovers
1086,2021-07-02,256408.0,Tablecovers
1087,2021-07-03,278226.0,Tablecovers
1088,2021-07-04,278226.0,Tablecovers
1089,2021-07-05,278226.0,Tablecovers
1090,2021-07-06,278226.0,Tablecovers
1091,2021-07-07,278226.0,Tablecovers
1092,2021-07-08,278226.0,Tablecovers
1093,2021-07-09,212895.0,Tablecovers
1094,2021-07-10,212895.0,Tablecovers
1095,2021-07-11,114020.0,Tablecovers
