product_code,mean_absolute_percentage_error,pred_coverage,Root_Mean_Squared_Error
B00E3A9FN6,0.09636162949501159,0.9047619047619048,1827.0395687587438
B00EOPB11O,0.3786075072015282,0.5753968253968254,19351.012461815822
B00GJDPMKU,0.06633212518137568,0.9880952380952381,175.89526670450687
B00JC4VY8C,0.4717513917707635,0.20238095238095236,3235.782504278658
B00JVA8RGY,0.1437134146095517,0.4801587301587301,2838.6430975310695
B00MWU3EPY,0.20805516445329383,0.5238095238095238,12302.211998235474
B00P5N9X0K,0.4460654901515762,0.32936507936507936,3688.8173050669798
B00PHMD7NS,0.48474107901003405,0.4404761904761904,17983.417130514394
B00Q4RRJ1G,0.139034290299166,0.9761904761904763,1963.6322456870516
B00Q4SB2AY,0.17190275018141188,0.888888888888889,3120.981227830917
B00UCKD7IA,0.10775875938491353,0.9484126984126984,88.92491086114117
B00X7AF4CY,385687.23975592264,0.33333333333333337,461635.7704976524
B00YPQXMV4,0.08597869447898379,0.7857142857142858,1474.9772300425009
B00ZKIIBZS,0.10893760290012648,0.8055555555555557,1754.2212509775397
B01079HHO0,0.3381236761785247,0.17857142857142858,8678.61857128081
B0146YFGKO,0.227107833065592,0.7222222222222223,15391.427394007294
B01BFHG9OM,0.11375859236061725,1.0,1684.7953163589339
B01D7NVO2E,0.12912158063540122,1.0,4072.357368319221
B01DLB9O88,0.2745969868426642,1.0,3409.396503850307
B01HMW9UT0,0.025971475876174193,1.0,558.2728014793098
B01I9U8YUA,0.48002138326910154,0.9841269841269842,62797.4421163695
B01IJ34OAQ,0.1897368257016225,0.43650793650793657,7083.228633267369
B01IJ36L16,0.08369168586343137,0.9007936507936509,1867.2288959151422
B01IPMMM3C,0.2660870860288315,1.0,3141.6645319153567
B01K4XGBCI,0.09413654211970354,1.0,3142.834790490214
B01L9U99DI,0.7639216413386892,0.21428571428571427,16711.931829227713
B01LDH7GOQ,0.2409059888417109,0.9880952380952381,2242.435718646296
B01M218O4H,0.15157766917512472,0.9166666666666667,9129.386836862921
B01M2YFGVE,0.18081235957255234,0.49206349206349215,1905.1546550701757
B01M3PSOK9,0.566602535941157,1.0,7788.653714502223
B01N288GIX,0.10348219292636762,0.8293650793650793,1052.7514512022128
B01N3P9W29,0.07966768105645726,0.9880952380952381,395.1833952275593
B01N7Y2A8M,0.10482405222772066,0.8373015873015873,197.68354671812276
B01N9ORWDI,0.20553151007437817,0.8492063492063492,5717.406296186375
B06WCZSVBR,0.252499930337504,0.8253968253968254,6681.717802278911
B06XCGYR89,0.4741138077134434,1.0,1385.590624004377
B06ZYSPVN3,0.7774925344935325,0.5555555555555556,35068.722719818914
B071SGC7YP,0.188719022770625,1.0,4179.829481295716
B073V38LNW,0.11838649757741539,0.9285714285714287,1524.3898859854228
B073V4QZ2K,0.13049489495868677,0.8095238095238096,1905.8720589425106
B073V585CR,0.3576166955310796,0.38888888888888884,3438.13871238694
B073V72B7J,2.643364592829207,0.14285714285714285,10366.61128633709
B0747P8X6B,0.43098674367898593,0.5357142857142857,11757.939854127591
B074P3RP4R,0.44703058797181827,0.25793650793650796,423.011526034954
B074QVB1BV,0.18520484388096706,0.5079365079365078,638.7374025655421
B0753JSMRW,0.12738235378885593,0.34523809523809523,590.3527842634518
B075F6YWSM,0.8556779746188842,0.5436507936507936,8428.663272947479
B0763S4JR3,0.2901692518360199,0.5714285714285714,15490.36213566539
B076PJH2RN,0.236489742758459,0.8571428571428571,3337.0164356613677
B076QG36HX,0.2633309071281466,0.5952380952380951,2475.1050261288874
B076YGNW2Z,0.3734863046145538,0.41269841269841273,227164.51867256893
B077BJ7YJ8,0.9937414289522968,0.3373015873015873,10413.667213243158
B077BMBT3C,0.30884288338768295,0.9166666666666669,228.15919797786773
B077BPZ9FX,0.5889966541358104,0.32142857142857145,27805.46108175328
B077QNWBQ7,0.08483378059951908,0.9484126984126985,1208.1757608884789
B077T8FVP3,0.12137361474321051,0.5912698412698412,386.27828267970136
B078HB66FD,2.463207817129629,0.07142857142857142,46933.283263754645
B078K5B9DH,0.29418353785250495,0.16666666666666666,2932.2569379054635
B078RKZXFX,1.2629101163141716,0.46428571428571436,6870.412312500796
B078RV57LS,0.14797994873794695,0.8214285714285714,1872.3020607299854
B079XTZKF3,0.21529187455831159,0.9523809523809523,3296.1406095377597
B07B3XGWGC,0.4456071979422248,1.0,2837.502198478908
B07BGBW6QM,0.5151352855895451,0.42857142857142844,7882.365938601394
B07BJCPLHC,0.09109546556584754,0.9523809523809523,2010.5383967667653
B07BMTMMLK,0.12406685988740972,0.9523809523809523,1535.4077080265797
B07BTN8NWF,0.30880067794925753,0.8611111111111113,16263.582893695988
B07C52SB91,0.4893472863786063,0.7142857142857144,8481.823034323084
B07C8C3985,0.11429235940397886,0.8492063492063492,10907.165656388855
B07CHVSD1N,0.23115126358304386,0.646825396825397,2302.6574929698786
B07CJW5MKT,0.16237934051137146,0.7261904761904762,2155.6190418745264
B07CTDD9M1,0.13770169892167797,0.5793650793650793,4691.679750041863
B07CVPK5V3,0.2577961173369698,1.0,3030.4476052167083
B07CZDFCB1,1.28988242386493,1.0,2719.5361653864015
B07D6XVS2M,0.13207675237200248,0.9404761904761905,3218.6797700806706
B07D7JGR79,0.10550090801459056,0.8492063492063492,2308.9498466135706
B07DMBRVNK,0.27937435978339353,1.0,1241.5696701789623
B07F88768W,0.1323979029777019,0.6785714285714287,1070.139826859251
B07FSQCW7B,0.9506083833599999,1.0,3533.575999577097
B07FTVWHTP,0.13450784163223847,0.6309523809523807,2951.1551306007555
B07FWX6873,0.24337150257463971,1.0,1831.8793112961255
B07GBFRL3P,1.8903640067719831,1.0,31441.224411363197
B07GFFZBXV,0.13939375236595214,0.6785714285714283,3369.321206965119
B07GHN63CC,0.08956782533093659,1.0,175.11415674848067
B07GNSH1VB,0.17158753039751495,0.3253968253968254,4000.5289433412536
B07GT7R8HD,0.652621284145736,1.0,6035.874419556612
B07HGH41KK,0.1869832799669922,1.0,1978.9466265849444
B07HNSZP9X,0.42261571338503157,0.853174603174603,3500.1647941513766
B07J1L3WP5,0.09935024736813092,0.9007936507936508,563.0285817798274
B07JBJ4JB1,0.0897849183371329,0.9404761904761906,406.56112397244203
B07JFJR8WG,0.7446862410699954,1.0,5463.248011135054
B07JGXJYSG,0.6984012262304761,1.0,2390.9610301999346
B07JNPRLY5,0.269260638377408,1.0,897.8589156568454
B07JYQQRSQ,0.16193692481516697,1.0,3682.5954703804346
B07K1LL522,3.347771216357231,0.23809523809523808,81057.66606088089
B07K9GTWWX,0.6866667282921668,0.44444444444444436,6833.272160816753
B07KB39T3T,0.21578206523822357,0.511904761904762,2316.2885150842258
B07KBGX7MS,0.4112578854210029,0.607142857142857,178057.74440885888
B07KLFGKRV,0.2802397194969487,0.904761904761905,37628.216570190794
B07KP1N9SF,0.38908347398271154,1.0,19994.294076254682
B07KPNXZ52,0.2450675682474773,0.8293650793650794,1115.966952294511
B07L19HJLC,0.14230216147080277,1.0,4141.49593306852
B07L3P18PM,0.3575376440034947,0.880952380952381,7629.926565268945
B07L41V9V2,0.5128801909619043,0.9285714285714287,11146.636674914393
B07LGYGXQM,0.10591198090365339,0.9404761904761906,3563.9701511801713
B07MF3WLZY,0.09131497327361841,0.9047619047619048,1471.0899957884133
B07MF6T9MM,0.2379446550389445,0.16666666666666666,2178.8841193188678
B07MKZFKWG,0.1827569999134932,0.765873015873016,14664.340458084716
B07MNG8F61,0.30749966060751416,0.9523809523809523,9646.730871432694
B07MP1CZ8B,0.2093833283988795,0.7579365079365078,9527.597378398685
B07MYVWVYM,0.5077846848592232,0.19047619047619044,5039.847513521096
B07MYWXQ98,2.838551395921712,0.25,9999.826527856389
B07N1DSLBL,0.15058713677836486,1.0,6848.471326333159
B07N8FNPZZ,0.19580724980539885,0.8452380952380952,5249.796453232634
B07NHRXLP2,0.14808524922022767,0.43650793650793657,178.64392361759036
B07NRZ1MGF,0.6935093122986346,0.8095238095238096,13564.578991852997
B07P41PJX5,18.29203689108106,0.08333333333333333,52562.247774906034
B07P7F6TDJ,0.10287833780833236,0.6904761904761906,2288.9455427891844
B07P928YCN,0.0722302972756071,1.0,1061.4378656162382
B07P95Z7QR,0.46724872068819756,0.3293650793650794,7763.4975910434805
B07PLJH8QJ,0.6332795977661984,0.09523809523809523,1773.67136241005
B07PZ7WJ1H,0.3142145430019247,0.4722222222222222,16179.606611676541
B07Q13NMJP,0.24067043958097184,0.5595238095238094,4476.830696645232
B07Q58ZWCS,0.44250494756121717,0.16666666666666666,371.73751596167506
B07Q5PP3JH,0.5813955689359495,0.019841269841269844,16424.410307188948
B07QGL926T,0.9801458893014751,1.0,12960.209224169374
B07QPC1Y6Q,0.5198094862796623,0.4047619047619047,35667.97323241254
B07QZ4FD3T,0.1373032079761227,0.7738095238095236,1328.2646992649609
B07RZH1P7W,0.0746988245313364,0.7698412698412699,1071.3549469617406
B07S7R5V72,0.5051498971524214,1.0,10302.510627447778
B07SNHJZ9H,0.18199204740486202,0.9523809523809523,5680.211153541412
B07SXDM6VC,0.24930105509268957,0.9206349206349208,272.7121487153902
B07T14G9XF,0.4625698889265598,0.13095238095238096,3163.6505394250103
B07T3F3GYR,0.4404654006934665,0.2857142857142857,3755.729901218611
B07T4SXC6P,0.17194662519066087,0.9404761904761906,2047.3485821918055
B07T6VWTVM,3.837845053267785,0.08333333333333333,1644.361598343818
B07T914FW1,3.4746160013007468,0.2380952380952381,86348.57720268017
B07TRP7FJ3,0.17673510059027867,0.8095238095238095,977.2038125548941
B07TYN8K7K,0.258092746653015,0.9761904761904763,1708.4335796661974
B07V4SYWWP,0.6713100525516046,0.6666666666666664,6046.692620589373
B07V6T2J41,0.20927823280613128,0.6547619047619045,3456.0764136797447
B07VCLG1DD,0.601366294353676,0.1626984126984127,21193.711528023967
B07VDSNPJM,0.45582402489513785,0.36904761904761896,6543.162622308249
B07VH7G621,0.4502801632833881,0.15873015873015875,2528.5668426446114
B07VXL25Y9,0.3579349874497394,0.607142857142857,20065.862134001745
B07WQF29W9,0.43622742117730834,0.15476190476190474,33212.18036396636
B07WX5T9NB,0.6078664437796922,0.5436507936507937,8752.122004283869
B07WZ1BBKR,0.17334115930030572,0.4761904761904763,5776.058366651097
B07X5MTF4F,0.2425816626697421,0.7857142857142855,4524.966577042425
B07X8QT534,0.10258360735646636,1.0,415.2144291908994
B07X8Z5CXX,0.12173423932137792,0.9682539682539684,640.0434733471313
B07XCLFD2X,0.5427794914348676,0.5634920634920635,35769.27162848292
B07XFT5F62,0.6451519912241341,0.19047619047619047,12905.768632796511
B07XL6SKD5,0.20667950698051157,0.611111111111111,424.6139129040256
B07XZKSPYH,0.6897554623073113,0.33333333333333337,14837.796937138442
B07Y42BDW6,0.09083471363267828,1.0,1213.3816920380225
B07YCSDWK4,0.27896624109268664,0.8015873015873015,7501.206067381066
B07YCTNHVD,0.11737331299737504,1.0,1625.303313592411
B07Z6NJVML,0.26244491544234544,0.9761904761904762,4797.009591935041
B07ZJW9XRG,0.14979844883865212,0.9285714285714286,5491.577229516096
B07ZWD2111,0.8209365018716971,0.051587301587301584,14541.259892645454
B07ZYWYWLZ,0.5103064423998488,1.0,3880.0822746733074
B081DP3JL7,0.3868715434090963,0.511904761904762,24775.356334714394
B081DYSLTD,0.11948260905098007,0.865079365079365,102.24242953489126
B081SCC6GW,0.2423235701838359,0.7857142857142857,4010.19230969559
B082F6WGQ9,0.042049292484302926,1.0,12695.532435887362
B083152KXC,0.24980105858115045,1.0,7506.066393731593
B083M8D6HN,0.3502414505705567,0.8690476190476192,10768.991591090022
B083ZLY75W,1.375565895765838,1.0,421.01124600127804
B084FKSYFJ,0.12191461109077417,1.0,3999.0808512702956
B084RBSB9J,0.32006746687507587,0.3333333333333333,1997.5438373441914
B084RK1BJK,0.10791384457945852,0.8571428571428571,1310.6168952222592
B084SJR15R,0.2575051024882281,1.0,6622.314572364344
B0851SFXH3,0.4662729660753438,0.9880952380952381,4586.883071439402
B08532LRTM,0.2403988045415442,0.9285714285714287,3960.087109816635
B085434C7C,2.8259753074911425,1.0,1762.5164326581257
B0854NMH99,0.32769109924286316,0.9325396825396827,2602.097708457207
B0856393XM,0.10131655322407318,0.9523809523809524,1211.2257932890934
B085DTRJZR,0.40306278077977226,0.3928571428571428,1448.8552802548531
B085GF4Z7C,0.1904537469279234,0.761904761904762,4322.546487512044
B085HXZ3N6,0.36596438142867155,0.8571428571428573,31701.05259059783
B085R8VXH4,0.4821117288403343,0.2261904761904762,1882.0389837158687
B086GKNCT8,1.1147812846880245,1.0,14347.147664718099
B086LL5SC6,0.27816076667849704,0.7936507936507936,2111.0045621194113
B086WNCGWR,0.15145135545196522,1.0,585.8796453506459
B0876DKY8C,0.1620575033312986,0.6309523809523812,293.7250690347375
B087C9P6QZ,0.7301661065278582,0.24206349206349204,4745.537892323956
B087Q6WT5H,0.1720123426399875,0.7738095238095238,1920.4101843995243
B087V92N4M,9.155121090080161,0.2261904761904762,203447.51611281766
B087ZRGBTK,0.2217298667204882,0.4007936507936508,4963.248079512984
B088GVYQTZ,0.11532792386907546,0.8214285714285715,1891.4975908930194
B08929NHCW,3.5904688934161477,0.9642857142857143,1733.9291944259046
B0892JWNFB,0.31412631179473344,0.35714285714285715,2204.17241924726
B089B2P67Z,0.18530539200248744,0.49603174603174605,1183.678800949542
B089KGZKK6,0.5918620419504175,0.7222222222222222,19976.60552968145
B089TXNX73,0.3771305933767278,0.24206349206349204,335.4910106995985
B089X269CL,0.11001115368641635,0.6150793650793652,109.54731233196516
B08B7VQV76,1.861786819153597,0.4761904761904762,129872.45027175627
B08BBCZ1XJ,0.2673857894530259,0.611111111111111,10610.627202443702
B08BJV88N3,0.47737312260273307,0.22222222222222224,3443.6039651757646
B08BVR73DL,0.9277125723898891,0.19444444444444445,4345.70299466709
B08CQF1QHB,0.21961356421760617,0.8571428571428571,5934.392485457677
B08CR9J4X7,0.11217677278431652,0.8611111111111113,1534.8060454057252
B08CSKG1Q6,0.07564955198210889,0.9404761904761905,965.7498901568979
B08F1XJX31,0.09880873033364358,0.666666666666667,1775.9247644965997
B08F1Y5XFR,0.09283434645982956,0.7658730158730159,1706.938358997372
B08FF2BHRX,0.11574168800902994,0.7777777777777779,1817.1899757721585
B08FF5858G,0.4067492124701091,0.4642857142857143,17696.2167772438
B08FFNF2XZ,0.08954146743136789,0.9682539682539684,92.79741947910422
B08FLGQ5JM,0.5057636244655737,1.0,2719.763415944581
B08G8FZJ1Y,1.9907801039298645,0.9126984126984129,20025.110843863506
B08GJG873G,2.9700400571183296,0.35714285714285715,18483.02502638433
B08GR1NR12,0.16537610516850157,0.5714285714285714,1398.7357240912006
B08H1RRQ4J,0.860357269837689,0.09523809523809523,29387.154077681545
B08H4P393H,0.20341604926423693,0.8611111111111113,6349.782003952988
B08H7DJWPK,0.4357276428862103,0.12698412698412698,3974.8337165344888
B08HT3DGT5,0.6382710653572142,0.507936507936508,11217.607353893776
B08HWP1F41,0.07837420503838823,0.7896825396825398,614.8006243259609
B08HWQCQ5B,0.11099067737977068,0.76984126984127,519.1093426894473
B08HWR9DG8,0.9742584384269752,0.1468253968253968,23863.27334231031
B08J2XTG8N,0.5646419773870353,0.0,2802.111398543887
B08J32W4TD,0.20264580883389788,0.5873015873015872,1598.8366706284583
B08J357J1R,0.21903260702340563,0.369047619047619,168.17397767399834
B08J911SH5,0.09288292429426762,0.8174603174603174,223.39478060967392
B08JJ44JR8,0.37315301924403554,1.0,31299.94173812202
